global_mass,global_volume,global_width,global_length,global_surface_area,global_divide,global_dead,cell_counts_AcrAB-TolC_RNA,cell_counts_AcrAB-TolC,cell_AcrAB-TolC_RNA,cell_AcrAB-TolC,cell_antibiotic,cell_porin,external_antibiotic,fluxes_import,time
2109.628978865531,1.917844526241392e-15,1.0,2.7752088247977467,7.933177492764716,0.0,0.0,1154.0,915578.0,0.001,0.7927411999284699,0.822560458561254,0.01,1.0000000001519886,0.0,1574.0
2110.238351599305,1.9183985014539145e-15,1.0,2.775914167945133,7.935393393614805,0.0,0.0,1155.0,916082.0,0.001,0.7929484587285415,0.8226520620903408,0.01,1.0000000001536489,0.0,1575.0
2110.847900352243,1.9189526366838576e-15,1.0,2.776619714833028,7.937609934534579,0.0,0.0,1155.0,916586.0,0.001,0.7931555102698129,0.8227435908696233,0.01,1.000000000155309,0.0,1576.0
2111.4576251751882,1.9195069319774444e-15,1.0,2.777325465520283,7.939827115708925,0.0,0.0,1155.0,917090.0,0.001,0.7933623547595431,0.8228350449736055,0.01,1.0000000001569693,0.0,1577.0
2112.0675261189995,1.9200613873809092e-15,1.0,2.7780314200657665,7.942044937322785,0.0,0.0,1156.0,917594.0,0.001,0.7935689924047835,0.8229264244767043,0.01,1.0000000001586296,0.0,1578.0
2112.6776032345497,1.9206160029405003e-15,1.0,2.7787375785283634,7.944263399561149,0.0,0.0,1156.0,918098.0,0.001,0.7937754234123787,0.8230177294532498,0.01,1.0000000001602898,0.0,1579.0
2113.2878565727265,1.921170778702479e-15,1.0,2.779443940966975,7.946482502609063,0.0,0.0,1156.0,918601.0,0.001,0.7939816479889663,0.8231089599774855,0.01,1.00000000016195,0.0,1580.0
2113.898286184432,1.9217257147131206e-15,1.0,2.7801505074405215,7.94870224665163,0.0,0.0,1157.0,919105.0,0.001,0.7941876663409774,0.8232001161235679,0.01,1.0000000001636102,0.0,1581.0
2114.508892120584,1.9222808110187133e-15,1.0,2.7808572780079386,7.9509226318740005,0.0,0.0,1157.0,919609.0,0.001,0.7943934786746364,0.8232911979655675,0.01,1.0000000001652705,0.0,1582.0
2115.1196744321137,1.9228360676655585e-15,1.0,2.781564252728179,7.953143658461382,0.0,0.0,1157.0,920113.0,0.001,0.7945990851959618,0.823382205577468,0.01,1.0000000001669307,0.0,1583.0
2115.730633169968,1.9233914846999714e-15,1.0,2.7822714316602126,7.955365326599032,0.0,0.0,1158.0,920616.0,0.001,0.7948044861107658,0.8234731390331671,0.01,1.000000000168591,0.0,1584.0
2116.341768385108,1.9239470621682806e-15,1.0,2.782978814863028,7.95758763647227,0.0,0.0,1158.0,921120.0,0.001,0.795009681624655,0.8235639984064763,0.01,1.0000000001702511,0.0,1585.0
2116.95308012851,1.924502800116828e-15,1.0,2.7836864023956283,7.959810588266458,0.0,0.0,1158.0,921624.0,0.001,0.7952146719430304,0.823654783771121,0.01,1.0000000001719114,0.0,1586.0
2117.5645684511646,1.9250586985919685e-15,1.0,2.784394194317035,7.96203418216702,0.0,0.0,1159.0,922127.0,0.001,0.7954194572710874,0.8237454952007407,0.01,1.0000000001735716,0.0,1587.0
2118.1762334040773,1.9256147576400706e-15,1.0,2.7851021906862874,7.964258418359432,0.0,0.0,1159.0,922631.0,0.001,0.7956240378138163,0.823836132768889,0.01,1.0000000001752318,0.0,1588.0
2118.788075038268,1.926170977307517e-15,1.0,2.785810391562439,7.966483297029215,0.0,0.0,1159.0,923134.0,0.001,0.7958284137760024,0.8239266965490338,0.01,1.000000000176892,0.0,1589.0
2119.4000934047717,1.926727357640702e-15,1.0,2.7865187970045637,7.968708818361957,0.0,0.0,1160.0,923638.0,0.001,0.7960325853622264,0.8240171866145577,0.01,1.0000000001785523,0.0,1590.0
2120.0122885546384,1.9272838986860355e-15,1.0,2.78722740707175,7.97093498254329,0.0,0.0,1160.0,924142.0,0.001,0.7962365527768642,0.8241076030387574,0.01,1.0000000001802125,0.0,1591.0
2120.6246605389324,1.927840600489939e-15,1.0,2.7879362218231054,7.973161789758904,0.0,0.0,1160.0,924645.0,0.001,0.7964403162240874,0.8241979458948446,0.01,1.0000000001818727,0.0,1592.0
2121.2372094087327,1.9283974630988484e-15,1.0,2.788645241317753,7.9753892401945405,0.0,0.0,1161.0,925148.0,0.001,0.7966438759078633,0.8242882152559455,0.01,1.000000000183533,0.0,1593.0
2121.849935215133,1.9289544865592123e-15,1.0,2.7893544656148337,7.977617334035997,0.0,0.0,1161.0,925652.0,0.001,0.7968472320319555,0.8243784111951012,0.01,1.0000000001851932,0.0,1594.0
2122.462838009242,1.9295116709174935e-15,1.0,2.790063894773505,7.979846071469121,0.0,0.0,1161.0,926155.0,0.001,0.7970503847999235,0.824468533785268,0.01,1.0000000001868534,0.0,1595.0
2123.075917842184,1.930069016220168e-15,1.0,2.7907735288529425,7.982075452679818,0.0,0.0,1162.0,926659.0,0.001,0.7972533344151236,0.824558583099317,0.01,1.0000000001885136,0.0,1596.0
2123.6891747650966,1.930626522513725e-15,1.0,2.791483367912338,7.984305477854046,0.0,0.0,1162.0,927162.0,0.001,0.7974560810807084,0.8246485592100347,0.01,1.0000000001901739,0.0,1597.0
2124.3026088291326,1.9311841898446666e-15,1.0,2.7921934120108998,7.986536147177813,0.0,0.0,1162.0,927666.0,0.001,0.7976586249996277,0.8247384621901228,0.01,1.000000000191834,0.0,1598.0
2124.91622008546,1.9317420182595095e-15,1.0,2.792903661207855,7.9887674608371855,0.0,0.0,1163.0,928169.0,0.001,0.7978609663746281,0.8248282921121984,0.01,1.0000000001934943,0.0,1599.0
2125.530008585261,1.9323000078047834e-15,1.0,2.7936141155624465,7.990999419018281,0.0,0.0,1163.0,928672.0,0.001,0.7980631054082535,0.8249180490487944,0.01,1.0000000001951546,0.0,1600.0
2126.143974379733,1.9328581585270306e-15,1.0,2.7943247751339344,7.993232021907271,0.0,0.0,1163.0,929176.0,0.001,0.7982650423028452,0.825007733072359,0.01,1.0000000001968148,0.0,1601.0
2126.758117520089,1.9334164704728085e-15,1.0,2.795035639981597,7.995465269690382,0.0,0.0,1164.0,929679.0,0.001,0.7984667772605424,0.8250973442552562,0.01,1.000000000198475,0.0,1602.0
2127.3724380575545,1.9339749436886864e-15,1.0,2.795746710164728,7.997699162553895,0.0,0.0,1164.0,930182.0,0.001,0.7986683104832818,0.825186882669766,0.01,1.0000000002001352,0.0,1603.0
2127.986936043372,1.934533578221248e-15,1.0,2.7964579857426397,7.999933700684139,0.0,0.0,1165.0,930685.0,0.001,0.7988696421727985,0.8252763483880844,0.01,1.0000000002017955,0.0,1604.0
2128.601611528798,1.9350923741170895e-15,1.0,2.797169466774661,8.002168884267505,0.0,0.0,1165.0,931189.0,0.001,0.7990707725306258,0.8253657414823234,0.01,1.0000000002034557,0.0,1605.0
2129.2164645651037,1.9356513314228222e-15,1.0,2.7978811533201386,8.004404713490437,0.0,0.0,1165.0,931692.0,0.001,0.7992717017580951,0.8254550620245114,0.01,1.000000000205116,0.0,1606.0
2129.831495203575,1.9362104501850686e-15,1.0,2.798593045438434,8.006641188539422,0.0,0.0,1166.0,932195.0,0.001,0.7994724300563371,0.8255443100865927,0.01,1.0000000002067762,0.0,1607.0
2130.446703495513,1.9367697304504666e-15,1.0,2.7993051431889286,8.008878309601013,0.0,0.0,1166.0,932698.0,0.001,0.7996729576262808,0.8256334857404284,0.01,1.0000000002084364,0.0,1608.0
2131.062089492233,1.937329172265667e-15,1.0,2.80001744663102,8.011116076861814,0.0,0.0,1166.0,933201.0,0.001,0.7998732846686545,0.8257225890577959,0.01,1.0000000002100966,0.0,1609.0
2131.6776532450667,1.937888775677334e-15,1.0,2.800729955824123,8.013354490508483,0.0,0.0,1167.0,933704.0,0.001,0.8000734113839858,0.8258116201103896,0.01,1.0000000002117568,0.0,1610.0
2132.2933948053587,1.938448540732145e-15,1.0,2.801442670827669,8.015593550727726,0.0,0.0,1167.0,934207.0,0.001,0.8002733379726018,0.82590057896982,0.01,1.000000000213417,0.0,1611.0
2132.909314224469,1.9390084674767907e-15,1.0,2.802155591701107,8.017833257706311,0.0,0.0,1167.0,934710.0,0.001,0.8004730646346292,0.8259894657076152,0.01,1.0000000002150773,0.0,1612.0
2133.525411553773,1.939568555957976e-15,1.0,2.8028687185039036,8.020073611631053,0.0,0.0,1168.0,935214.0,0.001,0.8006725915699946,0.8260782803952197,0.01,1.0000000002167375,0.0,1613.0
2134.141686844661,1.9401288062224193e-15,1.0,2.8035820512955407,8.022314612688824,0.0,0.0,1168.0,935717.0,0.001,0.8008719189784246,0.8261670231039954,0.01,1.0000000002183977,0.0,1614.0
2134.7581401485368,1.940689218316852e-15,1.0,2.8042955901355207,8.024556261066557,0.0,0.0,1168.0,936220.0,0.001,0.8010710470594462,0.8262556939052212,0.01,1.000000000220058,0.0,1615.0
2135.3747715168206,1.9412497922880194e-15,1.0,2.80500933508336,8.026798556951224,0.0,0.0,1169.0,936723.0,0.001,0.8012699760123868,0.8263442928700936,0.01,1.0000000002217182,0.0,1616.0
2135.991581000947,1.9418105281826796e-15,1.0,2.805723286198594,8.029041500529868,0.0,0.0,1169.0,937226.0,0.001,0.8014687060363744,0.826432820069726,0.01,1.0000000002233784,0.0,1617.0
2136.6085686523647,1.942371426047605e-15,1.0,2.806437443540774,8.031285091989567,0.0,0.0,1169.0,937728.0,0.001,0.8016672373303381,0.8265212755751496,0.01,1.0000000002250387,0.0,1618.0
2137.2257345225385,1.9429324859295812e-15,1.0,2.8071518071694705,8.033529331517471,0.0,0.0,1170.0,938231.0,0.001,0.8018655700930077,0.8266096594573136,0.01,1.0000000002266989,0.0,1619.0
2137.843078662947,1.9434937078754068e-15,1.0,2.807866377144269,8.035774219300773,0.0,0.0,1170.0,938734.0,0.001,0.8020637045229148,0.8266979717870842,0.01,1.000000000228359,0.0,1620.0
2138.4606011250844,1.9440550919318955e-15,1.0,2.808581153524774,8.03801975552673,0.0,0.0,1170.0,939237.0,0.001,0.8022616408183918,0.8267862126352459,0.01,1.0000000002300193,0.0,1621.0
2139.078301960459,1.9446166381458726e-15,1.0,2.809296136370606,8.040265940382637,0.0,0.0,1171.0,939740.0,0.001,0.8024593791775734,0.8268743820725011,0.01,1.0000000002316796,0.0,1622.0
2139.696181220595,1.945178346564178e-15,1.0,2.810011325741403,8.042512774055858,0.0,0.0,1171.0,940243.0,0.001,0.8026569197983958,0.82696248016947,0.01,1.0000000002333398,0.0,1623.0
2140.3142389570307,1.945740217233665e-15,1.0,2.810726721696821,8.044760256733806,0.0,0.0,1171.0,940746.0,0.001,0.8028542628785974,0.8270505069966916,0.01,1.000000000235,0.0,1624.0
2140.9324752213197,1.9463022502012002e-15,1.0,2.8114423242965314,8.047008388603947,0.0,0.0,1172.0,941249.0,0.001,0.8030514086157188,0.8271384626246223,0.01,1.0000000002366602,0.0,1625.0
2141.5508900650298,1.946864445513664e-15,1.0,2.8121581336002253,8.049257169853803,0.0,0.0,1172.0,941751.0,0.001,0.8032483572071031,0.8272263471236375,0.01,1.0000000002383205,0.0,1626.0
2142.1694835397448,1.9474268032179506e-15,1.0,2.812874149667609,8.051506600670947,0.0,0.0,1172.0,942254.0,0.001,0.803445108849896,0.827314160564031,0.01,1.0000000002399807,0.0,1627.0
2142.7882556970626,1.9479893233609664e-15,1.0,2.8135903725584073,8.053756681243012,0.0,0.0,1173.0,942757.0,0.001,0.8036416637410461,0.8274019030160148,0.01,1.000000000241641,0.0,1628.0
2143.407206588596,1.9485520059896336e-15,1.0,2.8143068023323616,8.056007411757681,0.0,0.0,1173.0,943260.0,0.001,0.803838022077305,0.82748957454972,0.01,1.0000000002433012,0.0,1629.0
2144.0263362659734,1.9491148511508855e-15,1.0,2.8150234390492304,8.05825879240269,0.0,0.0,1173.0,943762.0,0.001,0.8040341840552278,0.8275771752351966,0.01,1.0000000002449614,0.0,1630.0
2144.6456447808373,1.949677858891671e-15,1.0,2.8157402827687905,8.060510823365831,0.0,0.0,1174.0,944265.0,0.001,0.8042301498711725,0.8276647051424131,0.01,1.0000000002466216,0.0,1631.0
2145.2651321848452,1.950241029258951e-15,1.0,2.8164573335508343,8.062763504834951,0.0,0.0,1174.0,944768.0,0.001,0.8044259197213013,0.8277521643412572,0.01,1.0000000002482818,0.0,1632.0
2145.88479852967,1.9508043622997008e-15,1.0,2.8171745914551733,8.065016836997952,0.0,0.0,1174.0,945270.0,0.001,0.80462149380158,0.8278395529015359,0.01,1.000000000249942,0.0,1633.0
2146.5046438669997,1.9513678580609093e-15,1.0,2.817892056541635,8.067270820042786,0.0,0.0,1175.0,945773.0,0.001,0.8048168723077784,0.8279268708929751,0.01,1.0000000002516023,0.0,1634.0
2147.124668248536,1.951931516589579e-15,1.0,2.8186097288700642,8.069525454157464,0.0,0.0,1175.0,946276.0,0.001,0.8050120554354706,0.8280141183852204,0.01,1.0000000002532625,0.0,1635.0
2147.744871725997,1.9524953379327254e-15,1.0,2.819327608500324,8.071780739530048,0.0,0.0,1175.0,946778.0,0.001,0.8052070433800351,0.8281012954478365,0.01,1.0000000002549227,0.0,1636.0
2148.3652543511153,1.953059322137378e-15,1.0,2.8200456954922934,8.074036676348658,0.0,0.0,1176.0,947281.0,0.001,0.8054018363366551,0.828188402150308,0.01,1.000000000256583,0.0,1637.0
2148.9858161756374,1.95362346925058e-15,1.0,2.82076398990587,8.076293264801468,0.0,0.0,1176.0,947783.0,0.001,0.8055964345003184,0.8282754385620388,0.01,1.0000000002582432,0.0,1638.0
2149.606557251326,1.954187779319388e-15,1.0,2.821482491800969,8.078550505076699,0.0,0.0,1176.0,948286.0,0.001,0.8057908380658181,0.8283624047523527,0.01,1.0000000002599034,0.0,1639.0
2150.2274776299587,1.954752252390872e-15,1.0,2.8222012012375206,8.080808397362635,0.0,0.0,1177.0,948788.0,0.001,0.8059850472277522,0.8284493007904935,0.01,1.0000000002615637,0.0,1640.0
2150.8485773633274,1.9553168885121166e-15,1.0,2.8229201182754746,8.083066941847612,0.0,0.0,1177.0,949291.0,0.001,0.8061790621805245,0.8285361267456248,0.01,1.0000000002632239,0.0,1641.0
2151.469856503239,1.955881687730218e-15,1.0,2.823639242974797,8.08532613872002,0.0,0.0,1177.0,949793.0,0.001,0.806372883118344,0.8286228826868305,0.01,1.0000000002648841,0.0,1642.0
2152.091315101516,1.956446650092288e-15,1.0,2.824358575395472,8.0875859881683,0.0,0.0,1178.0,950296.0,0.001,0.8065665102352256,0.8287095686831142,0.01,1.0000000002665443,0.0,1643.0
2152.7129532099957,1.957011775645451e-15,1.0,2.8250781155974996,8.089846490380953,0.0,0.0,1178.0,950798.0,0.001,0.8067599437249904,0.8287961848034002,0.01,1.0000000002682046,0.0,1644.0
2153.3347708805295,1.9575770644368455e-15,1.0,2.825797863640898,8.092107645546529,0.0,0.0,1178.0,951301.0,0.001,0.8069531837812653,0.8288827311165332,0.01,1.0000000002698648,0.0,1645.0
2153.956768164985,1.9581425165136236e-15,1.0,2.826517819585704,8.094369453853641,0.0,0.0,1179.0,951803.0,0.001,0.8071462305974841,0.8289692076912782,0.01,1.000000000271525,0.0,1646.0
2154.578945115244,1.9587081319229496e-15,1.0,2.8272379834919703,8.096631915490946,0.0,0.0,1179.0,952306.0,0.001,0.8073390843668866,0.8290556145963208,0.01,1.0000000002731853,0.0,1647.0
2155.2013017832037,1.959273910712004e-15,1.0,2.8279583554197663,8.098895030647164,0.0,0.0,1179.0,952808.0,0.001,0.8075317452825197,0.8291419519002675,0.01,1.0000000002748455,0.0,1648.0
2155.8238382207755,1.9598398529279783e-15,1.0,2.8286789354291804,8.101158799511062,0.0,0.0,1180.0,953310.0,0.001,0.8077242135372372,0.8292282196716455,0.01,1.0000000002765057,0.0,1649.0
2156.4465544798873,1.96040595861808e-15,1.0,2.829399723580317,8.103423222271466,0.0,0.0,1180.0,953813.0,0.001,0.8079164893237,0.8293144179789028,0.01,1.000000000278166,0.0,1650.0
2157.0694506124805,1.9609722278295285e-15,1.0,2.830120719933299,8.105688299117261,0.0,0.0,1180.0,954315.0,0.001,0.8081085728343763,0.8294005468904084,0.01,1.0000000002798262,0.0,1651.0
2157.692526670512,1.961538660609557e-15,1.0,2.830841924548266,8.107954030237376,0.0,0.0,1181.0,954818.0,0.001,0.8083004642615419,0.8294866064744526,0.01,1.0000000002814864,0.0,1652.0
2158.315782705954,1.9621052570054133e-15,1.0,2.831563337485375,8.110220415820802,0.0,0.0,1181.0,955320.0,0.001,0.8084921637972804,0.8295725967992469,0.01,1.0000000002831466,0.0,1653.0
2158.9392187707936,1.9626720170643583e-15,1.0,2.8322849588047996,8.11248745605658,0.0,0.0,1181.0,955822.0,0.001,0.8086836716334831,0.8296585179329239,0.01,1.0000000002848068,0.0,1654.0
2159.562834917033,1.9632389408336667e-15,1.0,2.833006788566734,8.114755151133815,0.0,0.0,1182.0,956324.0,0.001,0.8088749879618496,0.829744369943538,0.01,1.000000000286467,0.0,1655.0
2160.1866311966887,1.9638060283606265e-15,1.0,2.8337288268313845,8.117023501241652,0.0,0.0,1182.0,956827.0,0.001,0.8090661129738878,0.8298301528990646,0.01,1.0000000002881273,0.0,1656.0
2160.8106076617933,1.9643732796925397e-15,1.0,2.8344510736589807,8.119292506569307,0.0,0.0,1182.0,957329.0,0.001,0.8092570468609138,0.8299158668674012,0.01,1.0000000002897875,0.0,1657.0
2161.4347643643937,1.964940694876722e-15,1.0,2.8351735291097646,8.121562167306035,0.0,0.0,1183.0,957831.0,0.001,0.8094477898140529,0.8300015119163667,0.01,1.0000000002914478,0.0,1658.0
2162.059101356552,1.9655082739605028e-15,1.0,2.8358961932439986,8.123832483641158,0.0,0.0,1183.0,958333.0,0.001,0.8096383420242388,0.8300870881137022,0.01,1.000000000293108,0.0,1659.0
2162.683618690346,1.9660760169912243e-15,1.0,2.836619066121961,8.126103455764044,0.0,0.0,1183.0,958836.0,0.001,0.8098287036822146,0.8301725955270706,0.01,1.0000000002947682,0.0,1660.0
2163.3083164178674,1.966643924016244e-15,1.0,2.8373421478039487,8.128375083864121,0.0,0.0,1184.0,959338.0,0.001,0.8100188749785324,0.8302580342240565,0.01,1.0000000002964284,0.0,1661.0
2163.9331945912236,1.9672119950829313e-15,1.0,2.8380654383502755,8.130647368130873,0.0,0.0,1184.0,959840.0,0.001,0.8102088561035539,0.8303434042721671,0.01,1.0000000002980887,0.0,1662.0
2164.5582532625367,1.9677802302386704e-15,1.0,2.8387889378212714,8.13292030875383,0.0,0.0,1185.0,960342.0,0.001,0.8103986472474504,0.8304287057388317,0.01,1.000000000299749,0.0,1663.0
2165.183492483944,1.968348629530859e-15,1.0,2.839512646277285,8.135193905922584,0.0,0.0,1185.0,960844.0,0.001,0.810588248600203,0.8305139386914017,0.01,1.0000000003014091,0.0,1664.0
2165.8089123075983,1.9689171930069084e-15,1.0,2.8402365637786833,8.137468159826781,0.0,0.0,1185.0,961346.0,0.001,0.8107776603516027,0.8305991031971511,0.01,1.0000000003030693,0.0,1665.0
2166.434512785667,1.9694859207142433e-15,1.0,2.840960690385848,8.139743070656118,0.0,0.0,1186.0,961849.0,0.001,0.8109668826912511,0.8306841993232768,0.01,1.0000000003047296,0.0,1666.0
2167.060293970332,1.9700548127003025e-15,1.0,2.8416850261591824,8.142018638600359,0.0,0.0,1186.0,962351.0,0.001,0.8111559158085598,0.8307692271368977,0.01,1.0000000003063898,0.0,1667.0
2167.686255913792,1.970623869012539e-15,1.0,2.8424095711591026,8.144294863849304,0.0,0.0,1186.0,962853.0,0.001,0.8113447598927512,0.830854186705056,0.01,1.00000000030805,0.0,1668.0
2168.3123986682594,1.9711930896984183e-15,1.0,2.8431343254460453,8.14657174659282,0.0,0.0,1187.0,963355.0,0.001,0.8115334151328585,0.8309390780947163,0.01,1.0000000003097103,0.0,1669.0
2168.938722285962,1.9717624748054206e-15,1.0,2.843859289080464,8.14884928702083,0.0,0.0,1187.0,963857.0,0.001,0.8117218817177256,0.8310239013727668,0.01,1.0000000003113705,0.0,1670.0
2169.5652268191425,1.9723320243810395e-15,1.0,2.844584462122829,8.151127485323304,0.0,0.0,1187.0,964359.0,0.001,0.8119101598360079,0.831108656606018,0.01,1.0000000003130307,0.0,1671.0
2170.191912320059,1.9729017384727817e-15,1.0,2.8453098446336282,8.153406341690275,0.0,0.0,1188.0,964861.0,0.001,0.8120982496761718,0.8311933438612039,0.01,1.000000000314691,0.0,1672.0
2170.8187788409846,1.9734716171281686e-15,1.0,2.8460354366733673,8.155685856311822,0.0,0.0,1188.0,965363.0,0.001,0.8122861514264956,0.8312779632049819,0.01,1.0000000003163512,0.0,1673.0
2171.4458264342074,1.9740416603947347e-15,1.0,2.846761238302569,8.157966029378084,0.0,0.0,1188.0,965865.0,0.001,0.8124738652750692,0.8313625147039325,0.01,1.0000000003180114,0.0,1674.0
2172.073055152031,1.974611868320029e-15,1.0,2.8474872495817753,8.160246861079262,0.0,0.0,1189.0,966367.0,0.001,0.8126613914097941,0.8314469984245596,0.01,1.0000000003196716,0.0,1675.0
2172.7004650467734,1.9751822409516126e-15,1.0,2.848213470571543,8.1625283516056,0.0,0.0,1189.0,966869.0,0.001,0.8128487300183843,0.8315314144332909,0.01,1.0000000003213319,0.0,1676.0
2173.3280561707684,1.9757527783370628e-15,1.0,2.848939901332447,8.164810501147397,0.0,0.0,1189.0,967371.0,0.001,0.8130358812883659,0.8316157627964778,0.01,1.000000000322992,0.0,1677.0
2173.955828576364,1.976323480523968e-15,1.0,2.8496665419250817,8.16709330989502,0.0,0.0,1190.0,967873.0,0.001,0.8132228454070776,0.8317000435803951,0.01,1.0000000003246523,0.0,1678.0
2174.583782315925,1.9768943475599326e-15,1.0,2.8503933924100577,8.169376778038878,0.0,0.0,1190.0,968375.0,0.001,0.8134096225616705,0.8317842568512416,0.01,1.0000000003263125,0.0,1679.0
2175.2119174418294,1.977465379492573e-15,1.0,2.8511204528480016,8.171660905769437,0.0,0.0,1190.0,968877.0,0.001,0.8135962129391088,0.8318684026751402,0.01,1.0000000003279728,0.0,1680.0
2175.8402340064713,1.97803657636952e-15,1.0,2.85184772329956,8.173945693277226,0.0,0.0,1191.0,969379.0,0.001,0.8137826167261697,0.8319524811181377,0.01,1.000000000329633,0.0,1681.0
2176.46873206226,1.9786079382384188e-15,1.0,2.8525752038253964,8.176231140752824,0.0,0.0,1191.0,969880.0,0.001,0.8139688341094435,0.8320364922462051,0.01,1.0000000003312932,0.0,1682.0
2177.09741166162,1.9791794651469278e-15,1.0,2.85330289448619,8.178517248386857,0.0,0.0,1191.0,970382.0,0.001,0.8141548652753341,0.8321204361252377,0.01,1.0000000003329534,0.0,1683.0
2177.7262728569904,1.979751157142719e-15,1.0,2.8540307953426396,8.180804016370022,0.0,0.0,1192.0,970884.0,0.001,0.8143407104100587,0.8322043128210549,0.01,1.0000000003346137,0.0,1684.0
2178.3553157008255,1.9803230142734785e-15,1.0,2.8547589064554613,8.18309144489306,0.0,0.0,1192.0,971386.0,0.001,0.8145263696996486,0.8322881223994009,0.01,1.000000000336274,0.0,1685.0
2178.9845402455953,1.9808950365869053e-15,1.0,2.855487227885388,8.185379534146769,0.0,0.0,1192.0,971888.0,0.001,0.814711843329949,0.8323718649259442,0.01,1.0000000003379341,0.0,1686.0
2179.613946543785,1.9814672241307143e-15,1.0,2.8562157596931694,8.187668284322003,0.0,0.0,1193.0,972390.0,0.001,0.814897131486619,0.8324555404662778,0.01,1.0000000003395944,0.0,1687.0
2180.243534647894,1.9820395769526317e-15,1.0,2.8569445019395756,8.189957695609673,0.0,0.0,1193.0,972892.0,0.001,0.8150822343551324,0.8325391490859199,0.01,1.0000000003412546,0.0,1688.0
2180.8733046104385,1.9826120951003992e-15,1.0,2.8576734546853926,8.192247768200746,0.0,0.0,1193.0,973393.0,0.001,0.8152671521207773,0.8326226908503132,0.01,1.0000000003429148,0.0,1689.0
2181.503256483948,1.9831847786217716e-15,1.0,2.8584026179914215,8.194538502286234,0.0,0.0,1194.0,973895.0,0.001,0.8154518849686565,0.8327061658248253,0.01,1.000000000344575,0.0,1690.0
2182.133390320968,1.983757627564517e-15,1.0,2.8591319919184848,8.196829898057215,0.0,0.0,1194.0,974397.0,0.001,0.8156364330836878,0.832789574074749,0.01,1.0000000003462353,0.0,1691.0
2182.7637061740593,1.984330641976418e-15,1.0,2.85986157652742,8.199121955704818,0.0,0.0,1194.0,974899.0,0.001,0.8158207966506041,0.8328729156653022,0.01,1.0000000003478955,0.0,1692.0
2183.394204095798,1.9849038219052715e-15,1.0,2.860591371879085,8.201414675420233,0.0,0.0,1195.0,975400.0,0.001,0.8160049758539535,0.832956190661628,0.01,1.0000000003495557,0.0,1693.0
2184.024884138775,1.985477167398887e-15,1.0,2.8613213780343516,8.203708057394694,0.0,0.0,1195.0,975902.0,0.001,0.8161889708780995,0.8330393991287948,0.01,1.000000000351216,0.0,1694.0
2184.655746355597,1.9860506785050887e-15,1.0,2.8620515950541128,8.206002101819502,0.0,0.0,1196.0,976404.0,0.001,0.8163727819072214,0.8331225411317964,0.01,1.0000000003528762,0.0,1695.0
2185.286790798885,1.986624355271714e-15,1.0,2.862782022999276,8.208296808886004,0.0,0.0,1196.0,976906.0,0.001,0.8165564091253141,0.8332056167355523,0.01,1.0000000003545364,0.0,1696.0
2185.9180175212755,1.9871981977466144e-15,1.0,2.863512661930768,8.210592178785605,0.0,0.0,1196.0,977407.0,0.001,0.8167398527161888,0.8332886260049073,0.01,1.0000000003561966,0.0,1697.0
2186.549426575421,1.987772205977656e-15,1.0,2.8642435119095335,8.212888211709771,0.0,0.0,1197.0,977909.0,0.001,0.8169231128634725,0.833371569004632,0.01,1.0000000003578569,0.0,1698.0
2187.1810180139883,1.988346380012717e-15,1.0,2.8649745729965335,8.215184907850016,0.0,0.0,1197.0,978411.0,0.001,0.817106189750609,0.8334544457994232,0.01,1.000000000359517,0.0,1699.0
2187.8127918896594,1.988920719899691e-15,1.0,2.865705845252747,8.21748226739791,0.0,0.0,1197.0,978912.0,0.001,0.8172890835608584,0.833537256453903,0.01,1.0000000003611773,0.0,1700.0
2188.4447482551323,1.9894952256864847e-15,1.0,2.8664373287391722,8.219780290545085,0.0,0.0,1198.0,979414.0,0.001,0.8174717944772976,0.8336200010326199,0.01,1.0000000003628375,0.0,1701.0
2189.0768871631194,1.990069897421018e-15,1.0,2.867169023516822,8.222078977483221,0.0,0.0,1198.0,979916.0,0.001,0.8176543226828202,0.8337026796000484,0.01,1.0000000003644978,0.0,1702.0
2189.709208666349,1.990644735151227e-15,1.0,2.867900929646729,8.224378328404054,0.0,0.0,1198.0,980417.0,0.001,0.8178366683601375,0.8337852922205892,0.01,1.000000000366158,0.0,1703.0
2190.341712817564,1.9912197389250588e-15,1.0,2.8686330471899444,8.226678343499383,0.0,0.0,1199.0,980919.0,0.001,0.8180188316917774,0.8338678389585692,0.01,1.0000000003678182,0.0,1704.0
2190.9743996695224,1.9917949087904753e-15,1.0,2.869365376207533,8.228979022961049,0.0,0.0,1199.0,981421.0,0.001,0.8182008128600856,0.8339503198782419,0.01,1.0000000003694784,0.0,1705.0
2191.607269274999,1.9923702447954543e-15,1.0,2.8700979167605816,8.231280366980965,0.0,0.0,1199.0,981922.0,0.001,0.8183826120472255,0.8340327350437868,0.01,1.0000000003711387,0.0,1706.0
2192.240321686782,1.9929457469879845e-15,1.0,2.870830668910193,8.233582375751084,0.0,0.0,1200.0,982424.0,0.001,0.8185642294351783,0.8341150845193106,0.01,1.000000000372799,0.0,1707.0
2192.873556957675,1.9935214154160687e-15,1.0,2.8715636327174856,8.235885049463423,0.0,0.0,1200.0,982926.0,0.001,0.8187456652057431,0.8341973683688464,0.01,1.0000000003744591,0.0,1708.0
